4/28/17,EU Leaders Endorse Brexit Negotiating Plan to Pave Way to Talks,"European Union leaders unanimously approved guidelines for the upcoming Brexit talks, setting the stage for two-years of tussles with the U.K. government over finance and trade."
4/28/17,"Exxon, Chevron Earnings Point to Sign of Strengthening Oil Industry","The worldÕs biggest oil companies are seeing their highest profits in more than a year, an early signal that they may be turning a corner on their long path to recovery."
4/28/17,"Failure to act on North Korea could be catastrophic, Tillerson warns UN","Failure to curb North Korea's nuclear and missile abilities could lead to catastrophic consequences, US Secretary of State Rex Tillerson warns."
4/28/17,"Fyre Festival, a Luxury Music Weekend, Crumbles in the Bahamas",A high-end event founded by Ja Rule and the entrepreneur Billy McFarland was supposed to feature shows and yachts. Attendees found chaos instead.
4/28/17,Google CEO Sundar Pichai made nearly $200 million last year,"Google CEO Sundar Pichai received nearly $199.7 million in compensation last year, double the amount he made in 2015, according to a filing Friday from Google's parent company,"
4/28/17,GOP Health-Care Push Falls Short Again,"House RepublicansÕ second major push to repeal and replace the Affordable Care Act came up short again this week, leaving President Donald Trump without a marquee legislative win during his first 100 days in office."
4/28/17,Gunpoint victim explains astonishing cool,"A cashier at Jimmy John's takeaway in Kansas City, Missouri tells the BBC how he kept his astonishing cool when a robber stuck a gun in his face."
4/28/17,Heads urged 'to vigorously oppose grammars',"Heads will be told grammar school expansion in England is ""for the few at the expense of the many""."
4/28/17,How Trump Wants to Change Your Tax Deductions,"The president wants to double the standard deduction, which could reduce the percentage of taxpayers who itemize their write-offs from 30% to as little as 5%."
4/28/17,Howard Stern was 100% right about Donald Trump,"Howard Stern could have predicted how Donald Trump would react to being president -- in fact, he did."
4/28/17,ICE data shows half of immigrants arrested in raids had traffic convictions or no record,"Trump administration data shows about a quarter of the 675 immigrants had no convictions at all, while another quarter were convicted of DUIs or other traffic offenses."
4/28/17,"If Republicans CanÕt Get This Lawmaker, Obamacare Repeal May Be Dead","Representative Fred Upton helped guide dozens of Obamacare repeal measures through the House in recent years, but he has deep reservations about the GOPÕs current bill."
4/28/17,"In its first 100 days in power, the GOP scrambles to learn how to govern",Big results have eluded a splintered party in Congress and an ad hoc president who keeps adding new demands.
4/28/17,Liberty of conscience and worship is in decline around the world,Russia and five other countries join a list of offenders compiled by American religious-freedom watchers
4/28/17,Macedonian nationalists storm the parliament to hold on to power,A party backed by Russia fears that losing office might mean jail for some of its leaders
4/28/17,"MI5 Ignored Warnings About a Soviet Spy, Because They Came From a Woman",The secret identity of one of Britain's first female intelligence agents has been uncovered by a new book.
4/28/17,My Escape From Anxiety,"As rates for anxiety disorders rise, researchers are working to find more effective treatments. In the meantime, what can sufferers do? One womanÕs experience."
4/28/17,N.F.L. Draft: Analysis of Every Pick in Round 1,The Browns took defensive end Myles Garrett with the top overall pick. HereÕs a look at how each team fared in the first round.
4/28/17,North Korea crisis: North test-fires ballistic missile,"The test of a North Korean ballistic missile appears to have failed, South Korean military says."
4/28/17,"North Korea fires another ballistic missile, the 75th of Kim Jong UnÕs tenure","The missile exploded shortly after launch, but KimÕs ambitions are clear."
4/28/17,North Korea launches missile after US demands world pressure Pyongyang,"The Trump administration is willing to engage in talks with North Korea, even as President Donald Trump warned about the possibility of armed conflict with the nuclear-armed regime."
4/28/17,North Korea Tests Missile as Tillerson Calls for Sanctions,Secretary of State Rex Tillerson called on other nations to cut diplomatic and economic ties with North Korea.
4/28/17,"President Trump, protecting South Korea is not a real estate deal",John Kirby says asking South Korea to pay for an anti-missile system that is deployed by the United States and protects US assets makes absolutely no sense
4/28/17,Russia blames the U.S. after protesters storm MacedoniaÕs parliament,Russia may be trying to reframe the debate in its favor.
4/28/17,Sean Hannity Defends Executive as Fox News Turmoil Continues,"Mr. Hannity said on Twitter that someone at the network was trying to fire its co-president Bill Shine, whom he called Òan innocent person.Ó"
4/28/17,Smartphone 'orders' body to treat diabetes,"A fusion of biology and technology is an ""exciting glimpse"" of medicine's future, scientists say."
4/28/17,Suffering in silence: One million Syrians in Lebanon desperate for healthcare,"Syrian refugees make up 25 per cent of Lebanon's population, but many live in poverty, unable to legally work and without the funds to pay for any healthcare."
4/28/17,Ted 2017: Elon Musk's vision for underground road system,"Elon Musk talks about networks of tunnel roads, autonomous driving, space travel and his pet snail Gary."
4/28/17,Tesla Is Halting Door-to-Door Sales for SolarCity Amid Slowdown,Tesla Inc. is doing away withÊSolarCity Corp.Õs door-to-door sales business as it works to integrate the rooftop solar company it bought for $2 billion last year.
4/28/17,The Calculated Rise of FranceÕs Emmanuel Macron,"The French presidential candidate skipped electoral politics, instead connecting with the elite and acquiring market experience. His contest with the National FrontÕs Marine Le Pen will determine the future of his countryÑand of the European project."
4/28/17,The Calculated Rise of FranceÕs Emmanuel Macron,"The French presidential candidate skipped electoral politics, instead connecting with the elite. His contest with Marine Le Pen will determine the future of his countryÑand of the European project."
4/28/17,The correspondence of Nelle Harper Lee and Wayne Flynt,"ÒMockingbird SongsÓ, a collection of letters between the novelist and the historian, is a gentle revelation"
4/28/17,The pope visits Egypt,A visit by Pope Francis will not solve the problems plaguing EgyptÕs Christians
4/28/17,Trump executive order aims to allow Arctic drilling,"The US president said he hoped the new order would create ""thousands and thousands"" of jobs."
4/28/17,Trump now agrees with the majority of Americans: He wasnÕt ready to be president,"""I thought it would be easier,"" Trump said of the presidency."
4/28/17,"Trump really needs an economic boom. So far, heÕs not getting one.","""Are you going to have 80-year-olds working at McDonald's now? What are we talking about?"""
4/28/17,Trump Tax Plan Would Shift Trillions From U.S. Coffers to the Richest,"The vast majority of benefits would go to the highest earners and largest holders of wealth, analysts said, setting up a battle over the governmentÕs strained resources."
4/28/17,"Trump Warns That ÔMajor, Major ConflictÕ With North Korea Is Possible",He praised the Chinese president for efforts to resolve the dispute with the North but cautioned that such diplomatic efforts might fail.
4/28/17,TrumpÕs First 100 Days: What has President Trump done so far?,And what his actions tell us about what kind of president he is.
